Time,Accelerator pedal operation,Brake lamp,Brake switch,Brake oil pressure,Steering angle,Wiper action,Shift range,Vehicle speed,Longitudinal acceleration,Transversal acceleration,Yaw rate,Longitudinal distance,Relative velocity,Forward object class,Lateral distance,Forward vehicle brake lamp,Forward vehicle turn signal,Longitudinal distance 1,Relative velocity 1,Lateral distance 1,Longitudinal distance 2,Relative velocity 2,Lateral distance 2,Traffic light TTC,Traffic light color,Stop sign,Distance to tall gate,External temperature,A/C fan level,month,day,hour,minute,Road type,Distance to divergence,Position light,Low beam light,High beam light,Engine speed,Coolant temperature,Generator speed,Generator torque,Soc,DCDC current,DCDC voltage,Latitude,Longitude,Drive motor revolution,Drive motor torque
390,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,0,,,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
490,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,0,-0.019,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,0,,,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
590,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,0,,,0,-0.6,,1,0,-0.017,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
690,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,0,,,0,-0.6,,1,0,-0.017,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
790,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,0,1,0,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24.7,1,,,,,6,630,,,,0,76,0,0,57.3,33,13.10000038,,,0,0
890,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,,,,,,0,-0.019,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,0,,,0,-0.6,,1,0,-0.019,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
990,,,,,,,,0,-0.019,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,0,-0.019,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,0,,,0,-0.6,,1,0,-0.017,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1090,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,0,,,0,-0.6,,1,0,-0.017,0.021,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1190,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,0,,,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1290,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,0,1,0,0,-0.6,0,1,0,-0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,25,1,11,16,5,20,6,630,0,0,0,0,76,0,0,57.3,35,13.15000057,35.42317146,139.3165933,0,0
1390,,,,,,,,0,-0.019,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,0,,,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1490,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,0,,,0,-0.6,,1,0,-0.016,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1590,,,,,,,,0,-0.016,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,,,,,,,,0,-0.016,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,,,,,,,,0,-0.016,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,0,,,0,-0.7,,1,0,-0.018,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1690,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0,,,0,-0.6,,1,0,-0.018,0.019,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.3,,,,,0,0
1790,,,,,,,,0,-0.019,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,,,,,,,,0,-0.019,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,,,,,,,,0,-0.019,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,,,,,,,,0,-0.019,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,0,1,0,0,-0.6,,1,0,-0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24.7,1,,,,,6,630,,,,0,76,0,0,57.2,36,13.15000057,,,0,0
1890,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,,,,,,0,-0.017,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,0,,,0,-0.6,,1,0,-0.017,0.019,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
1990,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,0,,,0,-0.6,,1,0,-0.018,0.021,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2090,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,0,,,0,-0.6,,1,0,-0.018,0.021,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2190,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,0,,,0,-0.6,,1,0,-0.018,0.021,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2290,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,,,,,,,,0,-0.019,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,0,1,0,0,-0.6,0,1,0,-0.018,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24.7,1,11,16,5,20,6,630,0,0,0,0,76,0,0,57.2,,,35.42316485,139.3165916,0,0
2390,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,0,,,0,-0.6,,1,0,-0.018,0.018,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2490,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,0,,,0,-0.6,,1,0,-0.017,0.021,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2590,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,0,,,0,-0.7,,1,0,-0.017,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2690,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,0,,,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2790,,,,,,,,0,-0.017,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,0,1,0,0,-0.6,,1,0,-0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24.7,1,,,,,6,630,,,,0,76,0,0,57.2,34,13.10000038,,,0,0
2890,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,0,,,0,-0.6,,1,0,-0.018,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
2990,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,0,,,0,-0.6,,1,0,-0.017,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3090,,,,,,,,0,-0.017,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,,,,,,,,0,-0.017,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,,,,,,,,0,-0.017,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,0,,,0,-0.6,,1,0,-0.017,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3190,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,0,,,0,-0.6,,1,0,-0.017,0.019,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3290,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,,,,,,,,0,-0.018,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,,,,,,,,0,-0.018,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,0,1,0,0,-0.6,0,1,0,-0.018,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24.7,1,11,16,5,20,6,630,0,0,0,0,76,0,0,57.2,33,13.10000038,35.42316154,139.3165883,0,0
3390,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,,,,,,,,0,-0.018,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,0,,,0,-0.6,,1,0,-0.017,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3490,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,,,,,,,,0,-0.017,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,0,,,0,-0.6,,1,0,-0.017,0.022,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3590,,,,,,,,0,-0.018,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,,,,,,,,0,-0.018,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,,,,,,,,0,-0.018,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,,,,,,,,0,-0.018,0.022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,0,,,0,-0.6,,1,0,-0.017,0.021,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3690,,,,,,,,0,-0.018,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,,,,,,,,0,-0.017,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,0,,,0,-0.6,,1,0,-0.017,0.019,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3790,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,0,1,0,0,-0.6,,1,0,-0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,24.7,1,,,,,6,630,,,,0,76,0,0,57.2,34,13.10000038,,,0,0
3890,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,,,,,,,,0,-0.017,0.018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,,,,,,,,0,-0.017,0.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970,0,,,0,-0.6,,1,0,-0.017,0.019,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,57.2,,,,,0,0
3990,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,,,,,,,,0,-0.017,0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,,,,,,,,0,-0.017,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
