Time,Accelerator pedal operation,Brake lamp,Brake switch,Brake oil pressure,Steering angle,Wiper action,Shift range,Vehicle speed,Longitudinal acceleration,Transversal acceleration,Yaw rate,Longitudinal distance,Relative velocity,Forward object class,Lateral distance,Forward vehicle brake lamp,Forward vehicle turn signal,Longitudinal distance 1,Relative velocity 1,Lateral distance 1,Longitudinal distance 2,Relative velocity 2,Lateral distance 2,Traffic light TTC,Traffic light color,Stop sign,Distance to tall gate,External temperature,A/C fan level,month,day,hour,minute,Road type,Distance to divergence,Position light,Low beam light,High beam light,Engine speed,Coolant temperature,Generator speed,Generator torque,Soc,DCDC current,DCDC voltage,Latitude,Longitude,Drive motor revolution,Drive motor torque
10,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,,,0,47.4,,,0,-0.015,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,0,0
50,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,0,-0.015,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,,,0,47.5,,1,0,-0.013,0.024,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
150,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0,,,0,47.4,,1,0,-0.014,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
250,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0,1,0,0,47.4,,1,0,-0.014,0.022,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.5,3,,,,,,,,,,0,59,0,0,78,34,13.15000057,,,0,0
350,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,0,,,0,47.5,,1,0,-0.014,0.025,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
450,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,0,,,0,47.4,,1,0,-0.014,0.026,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
550,,,,,,,,0,-0.015,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,0,,,0,47.4,,1,0,-0.013,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
650,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,0,,,0,47.4,,1,0,-0.014,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
750,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,,,,,,0,-0.015,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,0,1,0,0,47.4,0,1,0,-0.013,0.023,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.8,3,4,4,1,28,6,630,0,0,0,0,59,0,0,78,34,13.15000057,35.42255653,139.3166549,0,0
850,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,0,-0.013,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,,,,,,0,-0.013,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,0,-0.013,0.027,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,0,,,0,47.4,,1,0,-0.013,0.027,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
950,,,,,,,,0,-0.013,0.027,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,0,-0.013,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,0,,,0,47.5,,1,0,-0.013,0.025,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1050,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,0,,,0,47.4,,1,0,-0.013,0.024,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1150,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,0,,,0,47.4,,1,0,-0.014,0.021,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1250,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,,,,,,,,0,-0.013,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,0,1,0,0,47.5,,1,0,-0.013,0.023,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.5,3,,,,,6,630,,,,0,59,0,0,78,34,13.15000057,,,0,0
1350,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,,,,,,,,0,-0.013,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,0,,,0,47.4,,1,0,-0.014,0.025,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1450,,,,,,,,0,-0.013,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,,,,,,,,0,-0.013,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,,,,,,,,0,-0.012,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,,,,,,,,0,-0.013,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,0,,,0,47.5,,1,0,-0.013,0.025,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1550,,,,,,,,0,-0.013,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,0,,,0,47.4,,1,0,-0.013,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1650,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,0,,,0,47.5,,1,0,-0.013,0.021,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1750,,,,,,,,0,-0.013,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,0,1,0,0,47.5,0,1,0,-0.014,0.023,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.5,3,4,4,1,28,6,630,0,0,0,0,59,0,0,78,34,13.15000057,35.42255482,139.3166549,0,0
1850,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,,,,,,,,0,-0.013,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,,,,,,,,0,-0.013,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,0,,,0,47.5,,1,0,-0.014,0.027,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
1950,,,,,,,,0,-0.013,0.027,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,,,,,,,,0,-0.014,0.027,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,,,,,,,,0,-0.013,0.027,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,0,,,0,47.4,,1,0,-0.014,0.026,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2050,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,0,,,0,47.5,,1,0,-0.013,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2150,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,0,,,0,47.4,,1,0,-0.014,0.021,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2250,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,,,,,,,,0,-0.013,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,0,1,0,0,47.5,,1,0,-0.014,0.024,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.5,3,,,,,6,630,,,,0,59,0,0,78,34,13.15000057,,,0,0
2350,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,0,,,0,47.4,,1,0,-0.014,0.026,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2450,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,,,,,,,,0,-0.013,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,0,,,0,47.4,,1,0,-0.013,0.024,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2550,,,,,,,,0,-0.013,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,0,,,0,47.5,,1,0,-0.014,0.021,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2650,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,,,,,,,,0,-0.014,0.021,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,0,,,0,47.4,,1,0,-0.014,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2750,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,,,,,,,,0,-0.015,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,0,1,0,0,47.4,0,1,0,-0.014,0.023,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.5,3,4,4,1,28,6,630,0,0,0,0,59,0,0,78,34,13.15000057,35.42255482,139.3166549,0,0
2850,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,0,,,0,47.5,,1,0,-0.014,0.024,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
2950,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,0,,,0,47.4,,1,0,-0.014,0.026,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3050,,,,,,,,0,-0.014,0.026,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,,,,,,,,0,-0.015,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,0,,,0,47.4,,1,0,-0.015,0.024,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3150,,,,,,,,0,-0.015,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,,,,,,,,0,-0.015,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,,,,,,,,0,-0.015,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3210,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3230,0,,,0,47.4,,1,0,-0.014,0.023,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3250,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3310,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3330,0,1,0,0,47.4,,1,0,-0.015,0.024,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.5,3,,,,,6,630,,,,0,59,0,0,78,35,13.15000057,,,0,0
3350,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,0,,,0,47.5,,1,0,-0.014,0.025,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3450,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,0,,,0,47.5,,1,0,-0.013,0.022,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3550,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,,,,,,,,0,-0.015,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,,,,,,,,0,-0.014,0.022,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,0,,,0,47.5,,1,0,-0.014,0.022,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3650,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,,,,,,,,0,-0.014,0.023,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,0,,,0,47.5,,1,0,-0.014,0.024,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3750,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,0,1,0,0,47.4,0,1,0,-0.014,0.024,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,20.5,3,4,4,1,28,6,630,0,0,0,0,59,0,0,78,34,13.10000038,35.42255653,139.3166549,0,0
3850,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,,,,,,,,0,-0.013,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,,,,,,,,0,-0.014,0.025,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3930,0,,,0,47.4,,1,0,-0.014,0.025,-0.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,78,,,,,0,0
3950,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970,,,,,,,,0,-0.014,0.024,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
